1	0	0	12	3	75	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	76	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	77	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	78	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	79	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	80	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	81	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	82	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	83	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	84	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	85	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	86	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	87	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	88	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	89	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	90	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	91	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	92	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	93	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	94	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	95	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	96	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	97	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	98	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	99	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	100	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	101	0	WOAAAAHHHH	0	0	1	0	2011-02-01 14:22:07
1	0	0	12	3	2	0	DarkDestroyer	0	0	1	0	2011-02-01 14:23:52
1	0	0	12	3	3	0	DarkDestroyer	0	0	1	0	2011-02-01 14:23:52
1	0	0	12	3	4	0	DarkDestroyer	0	0	1	0	2011-02-01 14:24:07
1	0	0	12	3	5	0	DarkDestroyer	0	0	1	0	2011-02-01 14:24:19
1	0	0	12	3	6	0	DarkDestroyer	0	0	1	0	2011-02-01 14:24:25
1	0	0	12	3	7	0	DarkDestroyer	0	0	1	0	2011-02-01 14:24:40
1	0	0	12	3	8	0	DarkDestroyer	0	0	1	0	2011-02-01 14:25:04
1	0	0	12	3	51	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	52	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	53	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	54	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	55	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	56	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	57	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	58	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	59	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	60	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	61	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	62	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	63	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	64	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	65	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	66	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	67	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	68	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	69	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	70	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	71	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	72	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	73	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	74	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	75	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	76	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	77	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	78	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	79	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	80	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	81	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	82	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	83	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	84	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	85	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	86	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	87	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	88	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	89	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	90	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	91	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	92	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	93	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	94	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	95	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	96	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	97	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	98	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	99	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	100	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	12	3	101	0	Wizz	0	0	1	0	2011-02-01 14:27:31
1	0	0	19	D711	199	191	DarkDestroyer	FZ-0_F3-0	0	1	#RedBoar	2011-02-01 14:29:43
1	0	0	12	D711	9	0	DarkDestroyer	0	0	1	0	2011-02-01 14:29:52
